Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month,Type_enc,Vendor_enc,Foundry_Fujitsu,Foundry_GlobalFoundries,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Foundry_Unknown,Transistors (million)_log,Die Size (mm^2)_log,TDP (W)_log,FP16 GFLOPS_log,FP32 GFLOPS_log,FP64 GFLOPS_log
65.0,35.0,111.0,293.0,2000.0,,,,2007.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.718498871295094,3.58351893845611,,,
65.0,35.0,143.0,293.0,2200.0,,,,2007.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.969813299576001,3.58351893845611,,,
65.0,35.0,143.0,293.0,2400.0,,,,2007.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.969813299576001,3.58351893845611,,,
65.0,35.0,143.0,293.0,2600.0,,,,2007.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.969813299576001,3.58351893845611,,,
65.0,10.0,111.0,293.0,1073.0,,,,2007.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.718498871295094,2.3978952727983707,,,
65.0,10.0,111.0,293.0,1200.0,,,,2007.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.718498871295094,2.3978952727983707,,,
65.0,10.0,111.0,293.0,1200.0,,,,2007.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.718498871295094,2.3978952727983707,,,
65.0,10.0,111.0,293.0,1333.0,,,,2007.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.683579767338681,4.718498871295094,2.3978952727983707,,,
65.0,130.0,171.0,582.0,2933.0,,,,2007.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.368187186350492,5.147494476813453,4.875197323201151,,,
65.0,130.0,171.0,582.0,3000.0,,,,2007.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.368187186350492,5.147494476813453,4.875197323201151,,,
45.0,130.0,171.0,820.0,3000.0,,,,2007.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.710523109452428,5.147494476813453,4.875197323201151,,,
65.0,44.0,143.0,731.0,2800.0,,,,2007.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,4.969813299576001,3.8066624897703196,,,
65.0,105.0,171.0,582.0,2400.0,,,,2007.0,1.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.368187186350492,5.147494476813453,4.663439094112067,,,
65.0,95.0,171.0,582.0,2400.0,,,,2007.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.368187186350492,5.147494476813453,4.564348191467836,,,
65.0,95.0,171.0,582.0,2666.0,,,,2007.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.368187186350492,5.147494476813453,4.564348191467836,,,
65.0,5.0,143.0,291.0,1067.0,,,,2007.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.676753802268282,4.969813299576001,1.791759469228055,,,
65.0,5.0,143.0,291.0,1200.0,,,,2007.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.676753802268282,4.969813299576001,1.791759469228055,,,
65.0,95.0,171.0,376.0,3200.0,,,,2007.0,1.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.932245187448011,5.147494476813453,4.564348191467836,,,
65.0,65.0,77.0,105.0,1600.0,,,,2007.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
65.0,65.0,77.0,105.0,1800.0,,,,2007.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
65.0,65.0,77.0,105.0,2000.0,,,,2007.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
65.0,65.0,77.0,105.0,2200.0,,,,2007.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
65.0,150.0,171.0,582.0,3000.0,,,,2007.0,8.0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,6.368187186350492,5.147494476813453,5.017279836814924,,,
65.0,8.0,77.0,122.0,1000.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,2.1972245773362196,,,
65.0,22.0,77.0,122.0,1800.0,,,,2008.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,3.1354942159291497,,,
65.0,25.0,77.0,122.0,2000.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,3.258096538021482,,,
65.0,45.0,77.0,122.0,2700.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,3.828641396489095,,,
65.0,45.0,77.0,122.0,2700.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,3.828641396489095,,,
65.0,45.0,77.0,122.0,2800.0,,,,2008.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,4.812184355372417,4.356708826689592,3.828641396489095,,,
65.0,65.0,126.0,154.0,2400.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.043425116919247,4.844187086458591,4.189654742026425,,,
65.0,89.0,126.0,154.0,3000.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.043425116919247,4.844187086458591,4.499809670330265,,,
65.0,45.0,126.0,154.0,2100.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.043425116919247,4.844187086458591,3.828641396489095,,,
65.0,45.0,126.0,154.0,2300.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.043425116919247,4.844187086458591,3.828641396489095,,,
65.0,45.0,126.0,154.0,2600.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.043425116919247,4.844187086458591,3.828641396489095,,,
65.0,95.0,285.0,450.0,2300.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2400.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2500.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2700.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,35.0,171.0,731.0,1900.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,25.0,171.0,731.0,2000.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.258096538021482,,,
65.0,35.0,171.0,731.0,2100.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2100.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2200.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,95.0,285.0,463.0,2100.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.139884552226255,5.655991810819852,4.564348191467836,,,
65.0,79.0,285.0,463.0,2000.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.139884552226255,5.655991810819852,4.382026634673881,,,
65.0,65.0,285.0,450.0,1900.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,95.0,285.0,450.0,2100.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,65.0,285.0,450.0,2100.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,95.0,285.0,450.0,2200.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2300.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2400.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2400.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2500.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,65.0,285.0,450.0,1800.0,,,,2008.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,65.0,285.0,450.0,1800.0,,,,2008.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,65.0,285.0,450.0,2000.0,,,,2008.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,65.0,285.0,450.0,2100.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.189654742026425,,,
65.0,95.0,285.0,450.0,2200.0,,,,2008.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2300.0,,,,2008.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2300.0,,,,2008.0,3.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2400.0,,,,2008.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,125.0,285.0,450.0,2500.0,,,,2008.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.836281906951478,,,
65.0,95.0,285.0,450.0,2500.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,95.0,285.0,450.0,2500.0,,,,2008.0,8.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
65.0,125.0,285.0,450.0,2600.0,,,,2008.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.836281906951478,,,
65.0,35.0,171.0,731.0,2100.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2200.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2200.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2300.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,32.0,171.0,731.0,2100.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.4965075614664802,,,
65.0,35.0,171.0,731.0,2200.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2300.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2300.0,,,,2008.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2400.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2400.0,,,,2008.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
65.0,35.0,171.0,731.0,2500.0,,,,2008.0,12.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.595780513961311,5.147494476813453,3.58351893845611,,,
45.0,4.0,25.96,47.0,1600.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.2943542860441064,1.6094379124341003,,,
45.0,8.0,25.96,47.0,1600.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.2943542860441064,2.1972245773362196,,,
45.0,3.0,26.0,47.0,1600.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.3862943611198906,,,
45.0,3.0,26.0,47.0,1667.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.3862943611198906,,,
45.0,1.0,26.0,47.0,800.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,0.6931471805599453,,,
45.0,2.0,26.0,47.0,1100.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.0986122886681098,,,
45.0,2.0,26.0,47.0,1334.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.0986122886681098,,,
45.0,2.0,26.0,47.0,1600.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.0986122886681098,,,
45.0,2.0,26.0,47.0,1867.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,3.871201010907891,3.295836866004329,1.0986122886681098,,,
65.0,65.0,76.0,105.0,1866.0,,,,2008.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.343805421853684,4.189654742026425,,,
65.0,35.0,77.0,105.0,2200.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,3.58351893845611,,,
65.0,65.0,77.0,105.0,2000.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
65.0,65.0,77.0,105.0,2200.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,4.663439094112067,4.356708826689592,4.189654742026425,,,
45.0,65.0,82.0,228.0,2533.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.43372200355424,4.418840607796598,4.189654742026425,,,
45.0,65.0,107.0,420.0,2667.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.042632833682381,4.68213122712422,4.189654742026425,,,
45.0,65.0,82.0,228.0,2800.0,,,,2008.0,10.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.43372200355424,4.418840607796598,4.189654742026425,,,
45.0,65.0,107.0,410.0,2833.0,,,,2008.0,4.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,4.189654742026425,,,
45.0,65.0,107.0,410.0,3333.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,4.189654742026425,,,
45.0,25.0,81.0,274.0,2267.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.616771097666572,4.406719247264253,3.258096538021482,,,
45.0,25.0,81.0,274.0,2400.0,,,,2008.0,6.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.616771097666572,4.406719247264253,3.258096538021482,,,
45.0,25.0,81.0,274.0,2533.0,,,,2008.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.616771097666572,4.406719247264253,3.258096538021482,,,
45.0,25.0,81.0,274.0,2667.0,,,,2008.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.616771097666572,4.406719247264253,3.258096538021482,,,
45.0,25.0,107.0,410.0,2533.0,,,,2008.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.258096538021482,,,
45.0,25.0,107.0,410.0,2667.0,,,,2008.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.258096538021482,,,
45.0,35.0,107.0,410.0,2533.0,,,,2008.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.58351893845611,,,
45.0,35.0,107.0,410.0,2667.0,,,,2008.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.58351893845611,,,
45.0,35.0,107.0,410.0,2800.0,,,,2008.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.58351893845611,,,
45.0,35.0,107.0,410.0,2933.0,,,,2008.0,12.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,3.58351893845611,,,
45.0,45.0,171.0,731.0,2534.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,5.147494476813453,3.828641396489095,,,
45.0,44.0,107.0,731.0,3067.0,,,,2008.0,7.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,4.68213122712422,3.8066624897703196,,,
45.0,95.0,171.0,456.0,2333.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.124683390894205,5.147494476813453,4.564348191467836,,,
45.0,95.0,171.0,456.0,2500.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.124683390894205,5.147494476813453,4.564348191467836,,,
45.0,45.0,171.0,731.0,2267.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,5.147494476813453,3.828641396489095,,,
45.0,95.0,171.0,456.0,2666.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.124683390894205,5.147494476813453,4.564348191467836,,,
45.0,95.0,171.0,820.0,3000.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.710523109452428,5.147494476813453,4.564348191467836,,,
45.0,5.0,107.0,410.0,1200.0,,,,2008.0,5.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.018593214496234,4.68213122712422,1.791759469228055,,,
45.0,130.0,263.0,731.0,2666.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,5.575949103146316,4.875197323201151,,,
45.0,130.0,263.0,731.0,2933.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,5.575949103146316,4.875197323201151,,,
45.0,130.0,263.0,731.0,3200.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.595780513961311,5.575949103146316,4.875197323201151,,,
45.0,65.0,82.0,228.0,2500.0,,,,2008.0,8.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.43372200355424,4.418840607796598,4.189654742026425,,,
45.0,65.0,82.0,228.0,2600.0,,,,2008.0,11.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,5.43372200355424,4.418840607796598,4.189654742026425,,,
45.0,150.0,171.0,820.0,3400.0,,,,2008.0,9.0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,6.710523109452428,5.147494476813453,5.017279836814924,,,
65.0,25.0,63.0,94.0,1800.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,3.258096538021482,,,
65.0,17.0,63.0,94.0,1600.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,2.8903717578961645,,,
65.0,5.0,63.0,94.0,1000.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,1.791759469228055,,,
65.0,8.0,63.0,94.0,1300.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,2.1972245773362196,,,
65.0,8.0,63.0,94.0,1300.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,2.1972245773362196,,,
65.0,7.0,63.0,94.0,1200.0,,,,2008.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541,4.1588830833596715,2.0794415416798357,,,
45.0,65.0,117.0,410.0,2700.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,4.189654742026425,,,
45.0,45.0,117.0,410.0,2700.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,3.828641396489095,,,
45.0,65.0,117.0,410.0,2800.0,,,,2009.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,4.189654742026425,,,
45.0,45.0,117.0,410.0,2800.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,3.828641396489095,,,
45.0,65.0,117.0,410.0,2900.0,,,,2009.0,7.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,4.189654742026425,,,
45.0,65.0,117.0,410.0,3000.0,,,,2009.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,4.189654742026425,,,
45.0,25.0,117.0,410.0,1600.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,3.258096538021482,,,
45.0,25.0,117.0,410.0,1800.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.018593214496234,4.770684624465665,3.258096538021482,,,
45.0,45.0,169.0,300.0,2200.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,3.828641396489095,,,
45.0,45.0,169.0,300.0,2300.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,3.828641396489095,,,
45.0,95.0,169.0,300.0,2700.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,4.564348191467836,,,
45.0,95.0,169.0,300.0,2900.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,4.564348191467836,,,
45.0,45.0,169.0,300.0,2200.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,3.828641396489095,,,
45.0,45.0,169.0,300.0,2300.0,,,,2009.0,10.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,3.828641396489095,,,
45.0,95.0,169.0,300.0,2600.0,,,,2009.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,4.564348191467836,,,
45.0,95.0,169.0,300.0,2800.0,,,,2009.0,9.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,5.707110264748875,5.135798437050262,4.564348191467836,,,
65.0,95.0,285.0,450.0,2800.0,,,,2009.0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.111467339502679,5.655991810819852,4.564348191467836,,,
45.0,125.0,258.0,758.0,2000.0,,,,2009.0,6.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.836281906951478,,,
45.0,80.0,258.0,758.0,3000.0,,,,2009.0,6.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.394449154672439,,,
45.0,80.0,258.0,758.0,3100.0,,,,2009.0,11.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.394449154672439,,,
45.0,80.0,258.0,758.0,3100.0,,,,2009.0,6.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,6.63200177739563,5.556828061699537,4.394449154672439,,,
45.0,80.0,258.0,758.0,2800.0,,,,2009.0,10.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.394449154672439,,,
45.0,80.0,258.0,758.0,3000.0,,,,2009.0,10.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.394449154672439,,,
45.0,65.0,258.0,758.0,2400.0,,,,2009.0,6.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.189654742026425,,,
45.0,65.0,258.0,758.0,2500.0,,,,2009.0,6.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.189654742026425,,,
45.0,95.0,258.0,758.0,3000.0,,,,2009.0,9.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.564348191467836,,,
45.0,95.0,258.0,758.0,2800.0,,,,2009.0,10.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.564348191467836,,,
45.0,95.0,258.0,758.0,3000.0,,,,2009.0,10.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.564348191467836,,,
45.0,95.0,258.0,758.0,2800.0,,,,2009.0,9.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.564348191467836,,,
45.0,95.0,258.0,758.0,2800.0,,,,2009.0,9.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.564348191467836,,,
45.0,65.0,258.0,758.0,2400.0,,,,2009.0,6.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,6.63200177739563,5.556828061699537,4.189654742026425,,,
