Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,Release Year,Release Month
GPU,2007-05-02,90.0,171.0,484.0,681.0,612.0,TSMC,NVIDIA,,387.1,,2007.0,5.0
GPU,2007-11-01,65.0,50.0,324.0,754.0,500.0,TSMC,NVIDIA,,160.0,,2007.0,11.0
GPU,2007-11-01,65.0,65.0,324.0,754.0,500.0,TSMC,NVIDIA,,240.0,,2007.0,11.0
GPU,2007-06-01,80.0,50.0,169.0,289.0,625.0,TSMC,NVIDIA,,80.0,,2007.0,6.0
GPU,2007-09-12,80.0,42.0,169.0,289.0,460.0,TSMC,NVIDIA,,58.88,,2007.0,9.0
GPU,2007-05-09,80.0,17.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,,2007.0,5.0
GPU,2007-09-12,80.0,35.0,169.0,289.0,360.0,TSMC,NVIDIA,,23.04,,2007.0,9.0
GPU,2007-09-12,65.0,38.0,144.0,314.0,580.0,Unknown,NVIDIA,,44.8,,2007.0,9.0
GPU,2007-04-17,65.0,65.0,144.0,314.0,650.0,Unknown,NVIDIA,,,,2007.0,4.0
GPU,2007-09-12,80.0,38.0,169.0,289.0,460.0,TSMC,NVIDIA,,29.44,,2007.0,9.0
GPU,2007-06-01,80.0,45.0,169.0,289.0,475.0,TSMC,NVIDIA,,60.8,,2007.0,6.0
GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,12.8,,2007.0,5.0
GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,,2007.0,5.0
GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,25.6,,2007.0,5.0
GPU,2007-10-04,80.0,21.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,,2007.0,10.0
GPU,2007-06-09,80.0,20.0,169.0,289.0,575.0,TSMC,NVIDIA,,73.6,,2007.0,6.0
GPU,2007-05-02,90.0,171.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,,2007.0,5.0
GPU,2007-05-02,90.0,520.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,,2007.0,5.0
GPU,2007-05-02,90.0,800.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,,2007.0,5.0
GPU,2007-07-01,65.0,45.0,60.0,54.0,147.0,Sony,Sony,,,,2007.0,7.0
GPU,2007-07-01,65.0,65.0,60.0,54.0,650.0,Sony,Sony,,,,2007.0,7.0
GPU,2007-08-30,65.0,4.0,169.0,1170.0,133.0,Sony,Sony,,,,2007.0,8.0
GPU,2007-08-30,65.0,65.0,169.0,1170.0,650.0,Sony,Sony,,,,2007.0,8.0
GPU,2008-06-16,55.0,150.0,256.0,956.0,625.0,TSMC,AMD,,1000.0,200.0,2008.0,6.0
GPU,2008-06-16,55.0,65.0,256.0,956.0,650.0,TSMC,AMD,,,,2008.0,6.0
GPU,2008-11-13,55.0,160.0,256.0,956.0,750.0,TSMC,AMD,,1200.0,240.0,2008.0,11.0
GPU,2008-06-28,55.0,55.0,169.0,1170.0,725.0,TSMC,ATI,,174.0,,2008.0,6.0
GPU,2008-08-08,55.0,32.0,67.0,181.0,800.0,TSMC,ATI,,64.0,,2008.0,8.0
GPU,2008-09-11,55.0,48.0,146.0,514.0,550.0,TSMC,ATI,,352.0,,2008.0,9.0
GPU,2008-08-08,55.0,65.0,146.0,514.0,650.0,TSMC,ATI,,,,2008.0,8.0
GPU,2008-08-08,55.0,56.0,146.0,514.0,700.0,TSMC,ATI,,448.0,,2008.0,8.0
GPU,2008-09-11,55.0,151.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0,2008.0,9.0
GPU,2008-06-25,55.0,65.0,256.0,956.0,650.0,TSMC,ATI,,,,2008.0,6.0
GPU,2008-07-28,55.0,151.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0,2008.0,7.0
GPU,2008-07-25,55.0,7.0,67.0,181.0,400.0,TSMC,ATI,,32.0,,2008.0,7.0
GPU,2008-01-07,55.0,65.0,67.0,181.0,650.0,TSMC,ATI,,,,2008.0,1.0
GPU,2008-07-25,55.0,12.0,67.0,181.0,450.0,TSMC,ATI,,36.0,,2008.0,7.0
GPU,2008-09-01,55.0,110.0,192.0,666.0,660.0,TSMC,ATI,,422.4,84.48,2008.0,9.0
GPU,2008-06-04,55.0,65.0,192.0,666.0,650.0,TSMC,ATI,,,,2008.0,6.0
GPU,2008-08-15,65.0,65.0,85.0,180.0,350.0,Unknown,ATI,,28.0,,2008.0,8.0
GPU,2008-03-04,65.0,65.0,85.0,180.0,650.0,Unknown,ATI,,,,2008.0,3.0
GPU,2008-08-06,65.0,65.0,85.0,180.0,500.0,Unknown,ATI,,40.0,,2008.0,8.0
GPU,2008-08-04,55.0,30.0,67.0,181.0,594.0,TSMC,ATI,,47.52,,2008.0,8.0
GPU,2008-10-05,55.0,65.0,135.0,378.0,722.0,TSMC,ATI,,173.3,,2008.0,10.0
GPU,2008-09-11,55.0,65.0,135.0,378.0,796.0,TSMC,ATI,,191.0,,2008.0,9.0
GPU,2008-09-30,55.0,20.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2008.0,9.0
GPU,2008-09-30,55.0,65.0,73.0,242.0,650.0,TSMC,ATI,,,,2008.0,9.0
GPU,2008-09-30,55.0,20.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2008.0,9.0
GPU,2008-09-30,55.0,20.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2008.0,9.0
GPU,2008-09-30,55.0,20.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2008.0,9.0
GPU,2008-09-30,55.0,25.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2008.0,9.0
GPU,2008-11-25,55.0,25.0,73.0,242.0,650.0,TSMC,ATI,,104.0,,2008.0,11.0
GPU,2008-09-10,55.0,48.0,146.0,514.0,600.0,TSMC,ATI,,384.0,,2008.0,9.0
GPU,2008-09-10,55.0,48.0,146.0,514.0,600.0,TSMC,ATI,,384.0,,2008.0,9.0
GPU,2008-09-10,55.0,59.0,146.0,514.0,750.0,TSMC,ATI,,480.0,,2008.0,9.0
GPU,2008-09-10,55.0,118.0,146.0,514.0,750.0,TSMC,ATI,,480.0,,2008.0,9.0
GPU,2008-09-10,55.0,59.0,146.0,514.0,750.0,TSMC,ATI,,480.0,,2008.0,9.0
GPU,2008-12-26,55.0,110.0,192.0,666.0,669.0,TSMC,ATI,,428.2,85.63,2008.0,12.0
GPU,2008-10-21,55.0,95.0,256.0,956.0,575.0,TSMC,ATI,,736.0,147.2,2008.0,10.0
GPU,2008-06-25,55.0,110.0,256.0,956.0,625.0,TSMC,ATI,,1000.0,200.0,2008.0,6.0
GPU,2008-11-07,55.0,250.0,256.0,956.0,625.0,TSMC,ATI,,1000.0,200.0,2008.0,11.0
GPU,2008-08-12,55.0,65.0,256.0,956.0,650.0,TSMC,ATI,,,,2008.0,8.0
GPU,2008-06-25,55.0,150.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0,2008.0,6.0
GPU,2008-08-12,55.0,286.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0,2008.0,8.0
GPU,2008-08-01,65.0,150.0,121.0,232.0,500.0,TSMC,ATI,,240.0,,2008.0,8.0
GPU,2008-08-01,65.0,65.0,121.0,232.0,650.0,TSMC,ATI,,,,2008.0,8.0
GPU,2008-10-01,65.0,13.0,169.0,1170.0,400.0,Intel,Intel,,25.6,,2008.0,10.0
GPU,2008-10-01,65.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2008.0,10.0
GPU,2008-10-01,65.0,13.0,169.0,1170.0,640.0,Intel,Intel,,40.96,,2008.0,10.0
GPU,2008-10-01,65.0,13.0,169.0,1170.0,400.0,Intel,Intel,,64.0,,2008.0,10.0
GPU,2008-06-01,65.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2008.0,6.0
GPU,2008-09-01,65.0,13.0,169.0,1170.0,533.0,Intel,Intel,,85.28,,2008.0,9.0
GPU,2008-09-01,65.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2008.0,9.0
GPU,2008-10-01,65.0,13.0,169.0,1170.0,640.0,Intel,Intel,,102.4,,2008.0,10.0
GPU,2008-10-01,65.0,65.0,169.0,1170.0,650.0,Intel,Intel,,,,2008.0,10.0
GPU,2008-08-01,80.0,50.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,,2008.0,8.0
GPU,2008-07-29,80.0,12.0,127.0,210.0,450.0,Unknown,NVIDIA,,35.2,,2008.0,7.0
GPU,2008-06-03,80.0,65.0,127.0,210.0,650.0,Unknown,NVIDIA,,,,2008.0,6.0
GPU,2008-07-29,65.0,12.0,144.0,314.0,450.0,Unknown,NVIDIA,,17.6,,2008.0,7.0
GPU,2008-10-15,65.0,12.0,144.0,314.0,450.0,Unknown,NVIDIA,,38.4,,2008.0,10.0
GPU,2008-08-01,80.0,50.0,127.0,210.0,459.0,TSMC,NVIDIA,,29.38,,2008.0,8.0
GPU,2008-08-27,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,44.8,,2008.0,8.0
GPU,2008-06-03,55.0,65.0,121.0,314.0,650.0,TSMC,NVIDIA,,,,2008.0,6.0
GPU,2008-08-27,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,44.8,,2008.0,8.0
GPU,2008-08-27,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,44.8,,2008.0,8.0
GPU,2008-10-15,65.0,12.0,144.0,314.0,580.0,Unknown,NVIDIA,,44.8,,2008.0,10.0
GPU,2008-10-15,65.0,12.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,,2008.0,10.0
GPU,2008-10-15,65.0,12.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,,2008.0,10.0
GPU,2008-07-29,65.0,40.0,144.0,314.0,550.0,UMC,NVIDIA,,88.0,,2008.0,7.0
GPU,2008-06-03,65.0,65.0,144.0,314.0,650.0,UMC,NVIDIA,,,,2008.0,6.0
GPU,2008-07-29,55.0,40.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,,2008.0,7.0
GPU,2008-07-29,65.0,50.0,144.0,314.0,600.0,UMC,NVIDIA,,96.0,,2008.0,7.0
GPU,2008-07-29,55.0,50.0,121.0,314.0,600.0,UMC,NVIDIA,,96.0,,2008.0,7.0
GPU,2008-07-29,55.0,65.0,121.0,314.0,650.0,UMC,NVIDIA,,,,2008.0,7.0
GPU,2008-07-29,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,,2008.0,7.0
GPU,2008-07-29,65.0,65.0,240.0,505.0,500.0,TSMC,NVIDIA,,120.0,,2008.0,7.0
GPU,2008-02-21,65.0,65.0,240.0,505.0,650.0,TSMC,NVIDIA,,,,2008.0,2.0
GPU,2008-10-23,65.0,90.0,240.0,505.0,650.0,TSMC,NVIDIA,,156.0,,2008.0,10.0
GPU,2008-12-22,65.0,95.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,,2008.0,12.0
GPU,2008-10-25,55.0,23.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,,2008.0,10.0
GPU,2008-08-19,55.0,23.0,121.0,314.0,550.0,TSMC,NVIDIA,,84.8,,2008.0,8.0
GPU,2008-07-29,65.0,45.0,144.0,314.0,625.0,UMC,NVIDIA,,99.2,,2008.0,7.0
GPU,2008-07-29,65.0,60.0,240.0,505.0,530.0,TSMC,NVIDIA,,127.2,,2008.0,7.0
GPU,2008-07-21,55.0,125.0,260.0,754.0,600.0,TSMC,NVIDIA,,336.0,,2008.0,7.0
GPU,2008-07-21,55.0,65.0,260.0,754.0,650.0,TSMC,NVIDIA,,,,2008.0,7.0
GPU,2008-07-21,65.0,125.0,324.0,754.0,600.0,TSMC,NVIDIA,,336.0,,2008.0,7.0
GPU,2008-07-21,65.0,125.0,324.0,754.0,725.0,TSMC,NVIDIA,,448.0,,2008.0,7.0
GPU,2008-11-01,65.0,60.0,240.0,505.0,530.0,TSMC,NVIDIA,,169.6,,2008.0,11.0
GPU,2008-07-29,65.0,65.0,324.0,754.0,500.0,TSMC,NVIDIA,,240.0,,2008.0,7.0
GPU,2008-07-29,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,,2008.0,7.0
GPU,2008-08-21,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,,2008.0,8.0
GPU,2008-07-15,65.0,75.0,324.0,754.0,500.0,TSMC,NVIDIA,,280.0,,2008.0,7.0
GPU,2008-07-15,65.0,75.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,,2008.0,7.0
GPU,2008-12-12,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,,2008.0,12.0
GPU,2008-12-12,55.0,75.0,196.0,505.0,600.0,TSMC,NVIDIA,,144.0,,2008.0,12.0
GPU,2008-02-21,55.0,65.0,196.0,505.0,650.0,TSMC,NVIDIA,,,,2008.0,2.0
GPU,2008-06-16,65.0,182.0,576.0,1400.0,576.0,TSMC,NVIDIA,,476.9,59.62,2008.0,6.0
GPU,2008-06-16,65.0,65.0,576.0,1400.0,650.0,TSMC,NVIDIA,,,,2008.0,6.0
GPU,2008-09-16,65.0,182.0,576.0,1400.0,576.0,TSMC,NVIDIA,,536.5,67.07,2008.0,9.0
GPU,2008-11-27,55.0,171.0,470.0,1400.0,576.0,TSMC,NVIDIA,,536.5,67.07,2008.0,11.0
GPU,2008-06-01,55.0,65.0,470.0,1400.0,650.0,TSMC,NVIDIA,,,,2008.0,6.0
GPU,2008-07-23,55.0,182.0,470.0,1400.0,576.0,TSMC,NVIDIA,,476.9,59.62,2008.0,7.0
GPU,2008-06-16,65.0,236.0,576.0,1400.0,602.0,TSMC,NVIDIA,,622.1,77.76,2008.0,6.0
GPU,2008-12-23,55.0,204.0,470.0,1400.0,648.0,TSMC,NVIDIA,,708.5,88.56,2008.0,12.0
GPU,,65.0,58.0,186.0,300.0,550.0,Sony,NVIDIA,,,,,
GPU,,65.0,65.0,186.0,300.0,650.0,Sony,NVIDIA,,,,,
GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79,2008.0,11.0
GPU,2008-09-27,80.0,42.0,169.0,289.0,520.0,TSMC,NVIDIA,,66.56,,2008.0,9.0
GPU,2008-10-01,65.0,50.0,144.0,314.0,625.0,UMC,NVIDIA,,99.2,,2008.0,10.0
GPU,2008-08-14,65.0,65.0,240.0,505.0,530.0,TSMC,NVIDIA,,127.2,,2008.0,8.0
GPU,2008-11-06,65.0,25.0,86.0,210.0,540.0,UMC,NVIDIA,,17.28,,2008.0,11.0
GPU,2008-08-14,65.0,75.0,324.0,754.0,550.0,TSMC,NVIDIA,,352.0,,2008.0,8.0
GPU,2008-08-15,65.0,20.0,86.0,210.0,580.0,UMC,NVIDIA,,23.2,,2008.0,8.0
GPU,2008-08-14,55.0,100.0,260.0,754.0,675.0,TSMC,NVIDIA,,422.4,,2008.0,8.0
GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79,2008.0,11.0
GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79,2008.0,11.0
GPU,2008-11-11,55.0,189.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76,2008.0,11.0
GPU,2008-08-14,65.0,35.0,144.0,314.0,500.0,UMC,NVIDIA,,80.0,,2008.0,8.0
GPU,2008-08-15,65.0,10.0,86.0,210.0,530.0,UMC,NVIDIA,,20.8,,2008.0,8.0
GPU,2008-08-15,65.0,12.0,86.0,210.0,580.0,UMC,NVIDIA,,23.2,,2008.0,8.0
GPU,2008-11-11,65.0,35.0,86.0,210.0,480.0,UMC,NVIDIA,,19.2,,2008.0,11.0
GPU,2008-07-25,110.0,640.0,333.0,302.0,470.0,TSMC,NVIDIA,,,,2008.0,7.0
GPU,2008-07-25,90.0,320.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,,2008.0,7.0
GPU,2008-07-25,65.0,640.0,324.0,754.0,500.0,TSMC,NVIDIA,,320.0,,2008.0,7.0
GPU,2008-07-25,90.0,640.0,484.0,681.0,600.0,TSMC,NVIDIA,,345.6,,2008.0,7.0
GPU,2008-07-25,55.0,640.0,470.0,1400.0,648.0,TSMC,NVIDIA,,622.1,77.76,2008.0,7.0
GPU,2008-07-25,55.0,600.0,470.0,1400.0,648.0,TSMC,NVIDIA,,622.1,77.76,2008.0,7.0
GPU,2009-10-28,40.0,30.0,104.0,627.0,600.0,TSMC,AMD,,480.0,,2009.0,10.0
GPU,2009-10-28,40.0,65.0,104.0,627.0,650.0,TSMC,AMD,,,,2009.0,10.0
GPU,2009-01-09,55.0,35.0,146.0,514.0,675.0,TSMC,ATI,,432.0,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,146.0,514.0,650.0,TSMC,ATI,,,,2009.0,1.0
GPU,2009-08-04,40.0,60.0,137.0,826.0,650.0,TSMC,ATI,,832.0,166.4,2009.0,8.0
GPU,2009-03-03,40.0,65.0,137.0,826.0,650.0,TSMC,ATI,,,,2009.0,3.0
GPU,2009-03-27,55.0,76.0,146.0,514.0,800.0,TSMC,ATI,,512.0,,2009.0,3.0
GPU,2009-11-01,55.0,65.0,67.0,181.0,400.0,Unknown,ATI,,32.0,,2009.0,11.0
GPU,2009-08-01,55.0,65.0,67.0,181.0,650.0,Unknown,ATI,,,,2009.0,8.0
GPU,2009-09-10,55.0,65.0,67.0,181.0,500.0,Unknown,ATI,,40.0,,2009.0,9.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,450.0,TSMC,ATI,,72.0,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,650.0,TSMC,ATI,,,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,450.0,TSMC,ATI,,72.0,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,650.0,TSMC,ATI,,,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,500.0,TSMC,ATI,,80.0,,2009.0,1.0
GPU,2009-01-09,55.0,65.0,73.0,242.0,680.0,TSMC,ATI,,108.8,,2009.0,1.0
GPU,2009-01-09,55.0,35.0,146.0,514.0,550.0,TSMC,ATI,,352.0,,2009.0,1.0
GPU,2009-01-09,55.0,35.0,146.0,514.0,675.0,TSMC,ATI,,432.0,,2009.0,1.0
GPU,2009-09-16,55.0,35.0,146.0,514.0,680.0,TSMC,ATI,,435.2,,2009.0,9.0
GPU,2009-03-03,40.0,65.0,137.0,826.0,500.0,TSMC,ATI,,640.0,128.0,2009.0,3.0
GPU,2009-01-09,55.0,65.0,256.0,956.0,503.0,TSMC,ATI,,804.8,161.0,2009.0,1.0
GPU,2009-01-09,55.0,65.0,256.0,956.0,650.0,TSMC,ATI,,,,2009.0,1.0
GPU,2009-08-28,55.0,65.0,256.0,956.0,503.0,TSMC,ATI,,804.8,161.0,2009.0,8.0
GPU,2009-01-09,55.0,65.0,256.0,956.0,500.0,TSMC,ATI,,800.0,160.0,2009.0,1.0
GPU,2009-03-03,40.0,65.0,137.0,826.0,650.0,TSMC,ATI,,832.0,166.4,2009.0,3.0
GPU,2009-01-09,55.0,65.0,256.0,956.0,550.0,TSMC,ATI,,880.0,176.0,2009.0,1.0
GPU,2009-01-09,55.0,65.0,256.0,956.0,550.0,TSMC,ATI,,880.0,176.0,2009.0,1.0
GPU,2009-06-01,55.0,30.0,146.0,514.0,600.0,TSMC,ATI,,384.0,,2009.0,6.0
GPU,2009-06-01,55.0,30.0,146.0,514.0,600.0,TSMC,ATI,,384.0,,2009.0,6.0
GPU,2009-06-01,55.0,30.0,146.0,514.0,600.0,TSMC,ATI,,384.0,,2009.0,6.0
GPU,2009-11-01,65.0,65.0,85.0,180.0,380.0,Unknown,ATI,,30.4,,2009.0,11.0
GPU,2009-05-07,65.0,20.0,85.0,180.0,519.0,TSMC,ATI,,41.52,,2009.0,5.0
GPU,2009-09-24,65.0,35.0,153.0,390.0,594.0,TSMC,ATI,,142.6,,2009.0,9.0
GPU,2009-08-01,55.0,65.0,67.0,181.0,500.0,Unknown,ATI,,40.0,,2009.0,8.0
GPU,2009-02-25,55.0,25.0,67.0,181.0,594.0,TSMC,ATI,,47.52,,2009.0,2.0
GPU,2009-12-02,55.0,25.0,73.0,242.0,600.0,TSMC,ATI,,96.0,,2009.0,12.0
GPU,2009-11-22,55.0,65.0,135.0,378.0,796.0,TSMC,ATI,,191.0,,2009.0,11.0
GPU,2009-07-17,55.0,59.0,146.0,514.0,750.0,TSMC,ATI,,480.0,,2009.0,7.0
GPU,2009-06-08,55.0,110.0,256.0,956.0,750.0,TSMC,ATI,,960.0,192.0,2009.0,6.0
GPU,2009-09-09,40.0,100.0,137.0,826.0,730.0,TSMC,ATI,,934.4,186.9,2009.0,9.0
GPU,2009-04-28,40.0,65.0,137.0,826.0,650.0,TSMC,ATI,,,,2009.0,4.0
GPU,2009-04-28,40.0,80.0,137.0,826.0,750.0,TSMC,ATI,,960.0,192.0,2009.0,4.0
GPU,2009-05-28,55.0,95.0,256.0,956.0,625.0,TSMC,ATI,,800.0,160.0,2009.0,5.0
GPU,2009-09-09,55.0,130.0,282.0,959.0,700.0,TSMC,ATI,,896.0,179.2,2009.0,9.0
GPU,2009-04-02,55.0,65.0,282.0,959.0,650.0,TSMC,ATI,,,,2009.0,4.0
GPU,2009-04-02,55.0,190.0,282.0,959.0,850.0,TSMC,ATI,,1360.0,272.0,2009.0,4.0
GPU,2009-10-13,40.0,86.0,166.0,1040.0,700.0,TSMC,ATI,,1008.0,,2009.0,10.0
GPU,2009-10-13,40.0,65.0,166.0,1040.0,650.0,TSMC,ATI,,,,2009.0,10.0
GPU,2009-10-13,40.0,108.0,166.0,1040.0,850.0,TSMC,ATI,,1360.0,,2009.0,10.0
GPU,2009-09-30,40.0,151.0,334.0,2154.0,725.0,TSMC,ATI,,2088.0,417.6,2009.0,9.0
GPU,2009-09-23,40.0,65.0,334.0,2154.0,650.0,TSMC,ATI,,,,2009.0,9.0
GPU,2009-09-23,40.0,188.0,334.0,2154.0,850.0,TSMC,ATI,,2720.0,544.0,2009.0,9.0
GPU,2009-11-18,40.0,294.0,334.0,2154.0,725.0,TSMC,ATI,,2320.0,464.0,2009.0,11.0
GPU,2009-11-18,40.0,65.0,334.0,2154.0,650.0,TSMC,ATI,,,,2009.0,11.0
GPU,2009-11-26,40.0,31.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,,2009.0,11.0
GPU,2007-04-17,40.0,65.0,57.0,260.0,650.0,TSMC,NVIDIA,,,,2007.0,4.0
GPU,2009-10-12,40.0,31.0,57.0,260.0,520.0,TSMC,NVIDIA,,39.36,,2009.0,10.0
GPU,2009-09-04,40.0,31.0,100.0,486.0,475.0,TSMC,NVIDIA,,35.2,,2009.0,9.0
GPU,2009-06-15,40.0,65.0,100.0,486.0,650.0,TSMC,NVIDIA,,,,2009.0,6.0
GPU,2009-10-12,40.0,31.0,100.0,486.0,475.0,TSMC,NVIDIA,,35.2,,2009.0,10.0
GPU,2009-10-12,40.0,31.0,57.0,260.0,520.0,TSMC,NVIDIA,,39.36,,2009.0,10.0
GPU,2009-11-27,40.0,31.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,,2009.0,11.0
GPU,2009-05-27,65.0,140.0,324.0,754.0,580.0,TSMC,NVIDIA,,278.4,,2009.0,5.0
GPU,2009-01-16,55.0,141.0,260.0,754.0,738.0,TSMC,NVIDIA,,470.0,,2009.0,1.0
GPU,2009-03-10,65.0,35.0,86.0,210.0,540.0,UMC,NVIDIA,,20.8,,2009.0,3.0
GPU,2009-09-01,65.0,14.0,86.0,210.0,640.0,UMC,NVIDIA,,25.6,,2009.0,9.0
GPU,2009-01-08,65.0,14.0,86.0,210.0,640.0,UMC,NVIDIA,,25.6,,2009.0,1.0
GPU,2009-12-14,40.0,14.0,57.0,260.0,535.0,TSMC,NVIDIA,,39.36,,2009.0,12.0
GPU,2009-07-16,40.0,14.0,57.0,260.0,500.0,TSMC,NVIDIA,,34.24,,2009.0,7.0
GPU,2009-01-08,55.0,14.0,121.0,314.0,400.0,TSMC,NVIDIA,,32.0,,2009.0,1.0
GPU,2009-01-08,65.0,14.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,,2009.0,1.0
GPU,2009-05-26,55.0,31.0,121.0,314.0,550.0,TSMC,NVIDIA,,43.2,,2009.0,5.0
GPU,2009-08-24,40.0,31.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,,2009.0,8.0
GPU,2009-06-15,40.0,14.0,57.0,260.0,606.0,TSMC,NVIDIA,,46.98,,2009.0,6.0
GPU,2009-01-20,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,,89.6,,2009.0,1.0
GPU,2009-03-10,55.0,50.0,121.0,314.0,738.0,TSMC,NVIDIA,,117.5,,2009.0,3.0
GPU,2009-06-15,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,,2009.0,6.0
GPU,2009-03-10,55.0,75.0,196.0,505.0,500.0,TSMC,NVIDIA,,120.0,,2009.0,3.0
GPU,2009-01-08,55.0,23.0,121.0,314.0,600.0,TSMC,NVIDIA,,96.0,,2009.0,1.0
GPU,2009-03-10,55.0,105.0,196.0,505.0,650.0,TSMC,NVIDIA,,208.0,,2009.0,3.0
GPU,2009-10-12,40.0,58.0,100.0,486.0,615.0,TSMC,NVIDIA,,127.7,,2009.0,10.0
GPU,2009-10-12,40.0,58.0,144.0,727.0,506.0,TSMC,NVIDIA,,97.15,,2009.0,10.0
GPU,2009-06-15,40.0,65.0,144.0,727.0,650.0,TSMC,NVIDIA,,,,2009.0,6.0
GPU,2009-06-15,55.0,14.0,121.0,314.0,550.0,TSMC,NVIDIA,,88.0,,2009.0,6.0
GPU,2009-10-12,55.0,75.0,196.0,505.0,650.0,TSMC,NVIDIA,,156.0,,2009.0,10.0
GPU,2009-04-27,55.0,75.0,260.0,754.0,500.0,TSMC,NVIDIA,,240.0,,2009.0,4.0
GPU,2009-06-15,40.0,23.0,100.0,486.0,500.0,TSMC,NVIDIA,,105.6,,2009.0,6.0
GPU,2009-11-17,40.0,69.0,144.0,727.0,550.0,TSMC,NVIDIA,,257.3,,2009.0,11.0
GPU,2009-06-15,40.0,23.0,100.0,486.0,550.0,TSMC,NVIDIA,,116.2,,2009.0,6.0
GPU,2009-06-15,55.0,14.0,121.0,314.0,500.0,TSMC,NVIDIA,,80.0,,2009.0,6.0
GPU,2009-03-10,65.0,141.0,324.0,754.0,738.0,TSMC,NVIDIA,,470.0,,2009.0,3.0
GPU,2009-03-03,65.0,45.0,240.0,505.0,400.0,TSMC,NVIDIA,,128.0,,2009.0,3.0
GPU,2009-03-03,65.0,60.0,240.0,505.0,600.0,TSMC,NVIDIA,,192.0,,2009.0,3.0
GPU,2009-07-01,55.0,120.0,260.0,754.0,675.0,TSMC,NVIDIA,,362.9,,2009.0,7.0
GPU,2009-03-04,55.0,150.0,260.0,754.0,675.0,TSMC,NVIDIA,,414.7,,2009.0,3.0
GPU,2009-03-04,55.0,150.0,260.0,754.0,702.0,TSMC,NVIDIA,,387.1,,2009.0,3.0
GPU,2009-06-15,40.0,28.0,144.0,727.0,450.0,TSMC,NVIDIA,,207.4,,2009.0,6.0
GPU,2009-06-15,40.0,38.0,144.0,727.0,550.0,TSMC,NVIDIA,,257.3,,2009.0,6.0
